Review_ID,Rating,Reviewer_Location,Review_Text,Branch,Year,Month,Sentiment,Sentiment_Label
488444443,5,United States,We used fast passes and had a wonderful day! Arrived after noon so didn't see a lot but enjoyed everything immensely. Friendly Disney helpers in enough places to answer questions and wonderful employees helped when we left personal belongings twice! : ) : ) Highly recommended for one of the happiest places on earth. Pretty busy day but not horrible wait times in line. ,Disneyland_California,2017,5,0.9898,Positive
261804647,5,United States,"I'm not happy about how expensive Disney has become even for Californians but I still like visiting the park every so often. We always have a great time. The park is always immaculate and everyone whom I've encountered has always had a smile which is great. The food is also pricey, but great. Especially the restaurant in the Pirates ride. We spent the day there since California Adventure is going under more renovations. The original park is the best. Good Times!!!!",Disneyland_California,2015,3,0.9921,Positive
162265371,5,United Kingdom,"This was our first stop on a road trip up the coast of California. A great chance for us big kids to have a lot of fun! We spent a couple of days here remembering family trips years ago, it was just as magical 20 years on! Pirates of the Caribbean and Small World, although older are still absolutely brilliant and how great is Splash Mountain!! Now it's time to grow up and rest up before the rest of our trip!",Disneyland_California,2013,5,0.9556,Positive
135064112,5,United States,"We only stayed one day at Disneyland in June 2012. It was a nice sunny day went we went, but not real hot. Their fastpass system was a great time saver and allowed us to ride more rides as it was very busy when we went. We live near Disney World so we wanted to ride the rides that Magic Kingdom didn't have. We had a very enjoyable day.",Disneyland_California,2012,6,0.9292,Positive
387566307,5,United States,"No matter how crowded, no matter the weather, I love Disneyland. Getting there when the park opens provides plenty of opportunity to ride many of the  big  rides. The Paint the Night Parade is fabulous, as is the 60th anniversary firework show. We had breakfast...More",Disneyland_California,2016,6,0.802,Positive
383413928,4,United States,"We love Disney and go to Disney world every other year, this year we decided to try Disneyland. It is clean and friendly like Disney, but a lot of the rides need an overhaul. Five of the rides were off line that we came to see. One opens tomorrow, the other four broke down and were down for several hours, but came on and were fun.We arrived at 10:00 and all the fast passes were gone already. Get here early, fast passes are necessary. Kind of irritating too, as stand by on some rides is 90 minutes, not 50 like they say. Fast pass was the culprit.Still, we had a great time, as we didn't leave until close.",Disneyland_California,2016,6,0.8281,Positive
281032481,4,United Kingdom,"When Disney executives take people out to dinner and say it's on the mouse  they aren't kidding. . . Best part of $100 each to get in and top whack for refreshments it's not a cheap day out. (and parking is an extra charge too).Is it worth it?Subjective, that one. Depends on your values   they certainly do things well but Universal do somethings better these days.Old favourites like the Jungle Boat ride seem just as good as when we first visited nearly 20 years ago and anyone who's seen the clip in the  In search of Excellence  training video will certainly recognise it.The Indiana Jones experience is ready for a refresh or a retire, the graphic experience of the boulder rolling towards you is showing its age.Still prefer this park to their Orlando one even if Cinderella's castle isn't quite as big here.You can spend a lot of time waiting in the queues, so if time is an issue you may wish to consider the purchase of a fast pass for each of your party members.",Disneyland_California,2015,6,0.9869,Positive
147890209,5,Australia,"Visiting the 'happiest place on earth' was everything I'd hope it to be and more. Loved the parade and all the photo opportunities with the characters. Disneyland just brings out the child in everyone. There are queues for most of the rides but if you get a 'fast pass' you can go on other rides while you wait for your return time slot. Actually, there are queues for almost everything including most food outlets and the restrooms. The park is huge and involves lots of walking so I would definitely recommend wearing comfortable shoes and also take a jacket if your going in the fall winter as it can get cold in the evenings.",Disneyland_California,2012,11,0.9718,Positive
160210357,5,New Zealand,"We had such a great time here. Went on every ride   some twice. In Disneyland, we loved the Star Wars ride, Indiana Jones, Haunted Mansion and Pirates of the Carribean the best. The Front of Line passes are a must and we saved lots of time by using these. We had a 3 day hopper pass for both parks and spent 2 1 2 days here. California Adventure Park is better for older kids   lots more rides. Make sure you take advantage of front of line passes for the Cars ride otherwise you are queuing for a long time. Also, they only issue front of line passes for this ride in the morning   we went straight there as soon as the park opened to get ours. California Screamer, Tower of Terror, Aladdin Show and Cars ride were some of our favourites here.",Disneyland_California,2013,4,0.9389,Positive
301992428,5,United States,"I've been coming to disneyland since I had to buy A E ticket packs. No classier theme park to be had in So. Cal.Just took the family before my daughter went back to Rochester, New York for her junior year at UoR. The 60th anniversary shows parades were all top notch. You can't go wrong at this park. The insane admission prices are almost justified when you compare the clientelle against what you face at Knotts for instance. Not sure when they're going to bulldoze CA adventure park, but hopefully soon to make way for Star Wars land. DCA is a waste of what used to be close parking.Tip: the only admission discount ive found on 1 day admission is through Cal Perks ($5 off each ticket). Save enough on 4 tickets to pay the $17 parking fee. Yikes. Heres to the rich mouse Walt made.",Disneyland_California,2015,8,0.6309,Positive
197794134,5,United States,"We went to Disneyland for Spring Break and it was awesome! Yes it was busy and there was a lot of people, but we expected to wait in line. I suggest getting the fast pass for those rides that have a long wait. For the most part though we didn't have to wait long in this rides. I was sad because we didn't get to ride the Nemo ride, Alice in the Wonderland, or it's a small world.We stood in the line for Splash Moutain for a hour and half and then got all the way up to the front and they closed due to techinal diffculties that was a bumber because we went to Disneyworld last year and it was closed there too. All and all it was fun, but I believe it would have went better if we got to ride Splash Moutain!",Disneyland_California,2014,3,0.8456,Positive
160371935,4,United States,"We timed our visit this year to avoid both high school grad days...(Thurs Sat throughout May June, and yes, the high school seniors are now arriving in the daytime!!!) as well as waiting until  BYU Grad Week  had passed. (We experienced this phenomenon twice, accidentally, even though our own children are BYU Grads...Tip: it is the week after April 20 25, roughly & very crowded!)We thought we were safe going after Bat Weekend (or Goth time, as apps call it,) and before Grad Nite Days. It was May 6 10. Unfortunately what was supposed to be a low capacity was a 70% capacity crowd. Hours were condensed, staff was a little lighter, and lines longer than expected. Our CA daughter said it was also open days for all annual pass holders.If you are trying to beat the crowds, maybe another time of year altogether would work best.Upside, weather was great!",Disneyland_California,2013,5,0.7067,Positive
175585731,5,United States,"What a wonderful day I spent here with my family. The park was crowded but we rode rides and enjoyed the ambience and the Disney 'magic' for hours. There is so much to do for all ages...thrill rides, kiddie rides, shows and parades for those who don't like rides. Not to mention shopping, eating and people watching. You cant' go wrong with a day at Disneyland!",Disneyland_California,2013,8,0.8298,Positive
197324929,5,United States,"If you've never been to Disneyland then you're wondering what to bring, where to stay, how to do it all! I'll just give tips that helped us to have a good day. We still left totally exhausted, but that's really unavoidable. You're happy, but definitely exhausted. If you have kids       you have to decide ahead of time when and how much you'll spend on toys (trinkets) There are carts with spinning, glowing toys and plenty of awesome balloons, cotton candy, lollypops, ice cream, etc. Every few feet and outside of most rides you'll go through an entire store filed with toys from their fav movies. Terribly tempting!!! We told our 5 year old he could pick something out on the last day. Once he knew the deal, he didn't ask every 10 minutes which can wear everyone out! Make your deal ahead of time. You'll be glad you did. PACK IN YOUR BACKPACK           WATER (there's never enough and you'll pay around 4 bucks for a bottle of water) You can fill your own at the drinking fountain. SUNSCREEN, Light JACKETS for when the sun goes down, HATS, WIPES, PURELL, I brought a spare pair of shoes and was glad I did. They were lightweight, but the change was soooo nice at the end of the day. EXTRA outfit if you have a child 5 or under. We let our son play in the water fountain in the Bugs LIfe area and that was one of the best times he had there! A good break from the crazy stimulation that Disneyland has. There are lockers you can rent there for your extras if you want to walk around w out the backpack, but we didn't rent one. I've heard there are plug ins there to charge your phone (in the lockers) Otherwise bring something to recharge your phone. We brought our ARKA and were able to charge both iphones. SNACKS. Even though there's plenty of food options there, it's expensive and sometimes your kid just needs some goldfish. Pack 'em. Maybe some aleve or Tylenol for yourself, just in case! Tissues. They'll do a bag check before you enter the park. No biggie, lines go fast Don't freak out. You can rent a stroller for $15 a day. WORTH IT     even if your child is as old as 5. Their legs get 10 times more tired than yours. Instead of hearing  CARRY MEEEEEE  they can rest in the stroller. There's stroller parking at every ride. It's so easy. You have to pick up the stroller before you enter the park. Park hopper? We did 3 day park hopper tickets. Really the best way would be 2 day     one day at each location and no need to park hop. Focus on one side, then the other. The fireworks are only n the weekend and in the Disneyland side. World of Color water show is in the CA Adventure side. Don't bother getting fast passes for this, just get a place early on. Maybe on the little bridge. Lots of crowding if you get the fast pass, unless you get there really early to get up front. Truly even from the back you see better. Fast passes are great for rides like the Radiator Springs ride, Tower of Terror, California Screamin. Get those first thing in the morning. Especially the Cars ride. Super fun and FAST. For Disneyland side, get your Star Wars fast pass Indiana Jones, Pirates. Unless lines aren't bad, but having them is great because you zip right in during the time window. LODGING. We did Hotwire and ended up at the Travelodge International on South Harbor Blvd. You'll read it's within walking distance (2 blocks) NOT true. While you could walk, it's a mile at least and with all the walking you do in D land, don't try it. The bus stops RIGHT in front of the hotels along this street. An all day bus ticket is (ART) is $5 for adults, $2 for kids. They take you right near the entrance. SO EASY. You can do a cab and that's like $10, but the bus is FINE. You can buy tickets at Denny's or Doubletree. The Travelodge was really rough around the edges. Divey      but if you have to do a cheap hotel, it's doable. It was $41 a night. It has a microwave and mini fridge and continental breakfast. So if you can look past the fact that it's a tad creepy, you can do it. I think, in retrospect, it would be worth it to shell out the money to be IN the park     Our friends stayed at the Grand Californian and being in the park allows you to zip home to shower, change or rest. SO NICE. Might be worth the extra money if you can swing it. The restaurant there (Grand CA) was really good breakfast buffet. There's not many cozy spots in the park to really REST. You can sit on a bench or at a restaurant, but that's about it. The fireworks are great. Especially when tinkerbell flies around the castle. Cute. Have fun. Know you'll get thirsty and tired. Plan for breaks. Understand kids get cranky. Either bring tons of money for food and toys, or decide your plan ahead of time. There's a starbucks there in the main street now. Nice. Enjoy!!",Disneyland_California,2014,3,0.9992,Positive
154195128,5,Australia,FANTASTIC...we have told all our aussie friends that if they want to save for an overseas holiday definitely put Disneyland top of the list!,Disneyland_California,2012,12,0.92,Positive
164208315,3,United States,"We have been visiting every 1 2 years with our family for over 10 years. Over the past couple years, I have to say the feel of the resort has changed significantly. Clearly marketing to a local crowd (I suspect to keep ticket sales up in a poor economy), Disneyland appears to be marketing heavily to the local crowd (offering Socal local season tickets is not new, but this is the 1st time they're openly selling them with monthly payments). I would liken the current Disneyland experience to attending a commuter school than a university. Neither one is bad unless you were expecting the other. Watch out for  grad nights  that Disneyland sponsors in May June (you can google this to find the dates) where they target the local high school crowd. If you're there with young children, the thought of getting run over by throngs of unsupervised teenagers may not be what you're looking for (kids were smoking weed in one of the bathrooms at CA Adventure when I was there with my son). Waiting times for rides are hit or miss and Disney appears to be enforcing the fast pass window (in the past you could show up anytime after your window on the same day). As a whole, Disneyland and California adventure has really lost a step and unfortunately is becoming more like Six Flags.",Disneyland_California,2013,6,0.634,Positive
122158564,3,United States,It was crowded have the time I went. Disliked the mean hispanics and I missed my seat on Heimlich's Chew Chew Train and a black woman cut in front of me during Phineas and Ferb's Rockin' Party.,Disneyland_California,2011,12,-0.5106,Negative
427758914,4,United States,"Disney Inc needs to seriously limit the number of guests into their parks. TOO many people and so MANY strollers. The waiting times for most rides were at least 30 minutes or longer. That's a ridiculously long time for a 1 to 2 minute ride.It's a FUN place with great things to do, but TOO CROWDED!",Disneyland_California,2016,10,0.5359,Positive
661375942,3,Canada,"It was alright, good times however it just wasn   t the same as FL   s Disney World in 2014. Times have changed, inflation dollar value has gotten trips to States to be quite costly, and customer service is mostly self serve and if i   m being honest a bit subpar. This vacation was great in a sense as it provided us a mini getaway from our regular living quarters and for reminiscing good times however in comparison i   d pick Disney World in FL if the price was more reasonable affordable for people from Canada visiting there. The weather was great during the day and a bit windier at night, no fireworks (just the light show at night with Disney remixes) which was a tad disappointing. Different experience, overall good times. However, as you grow older you will realize what is broken cannot be fixed, just have to move on in life.",Disneyland_California,2019,3,0.9372,Positive
371432895,5,United Kingdom,Can be very busy so plan well ahead.  Try to avoid weekends.  Park is excellent and cast members very friendly and helpful.,Disneyland_California,2016,5,0.8869,Positive
164715488,5,United States,"The thing I love most about Disneyland, and I have never been to Disney World, is that as I have aged, the park continues to give great experiences, and I have learned to change my attitude about it. Disneyland isn't about the rides, in fact Disney would say they don't have rides, they have attractions. And, as I have focused my attention onto different attractions through the years, Disneyland is always an adventure. This last visit, I spent 3 days which was plenty, and yet there were still attractions I did not see   which is good because there will be a next time.Seriously, as a teen we needed E tickets and rushed around just to the rides, as a 20 something we still focused on the rides, but slowed down to notice the some of the details, with young kids in my 30s, I focused on Fantasyland and the parades and what they offered. Then, along came California Adventure and my 40s and a whole new world opened up   park hopping. I got more exercise and noticed more details, there was so much more to the park they met the eye. I began to enjoy sit down, table service meals. In my 50s, with teens, I stop and look in the galleries and sit through shows. I enjoy sitting down and just watching. Disneyland is a magical place. Yes, there are crowds, yes, it is spendy, yes, everyone gets tired. The most important thing I can bring with me is a flexible, open attitude. I am in a unique place and adapt to the adventure at that time, I don't expect Disneyland to adapt to me.I am not a So. Cal resident   I visit Disneyland from other west coast areas states.",Disneyland_California,2013,6,0.9905,Positive
279312297,5,United States,We visit as often as possible and that is a lot! We have some favorite attractions such as Space Mountain and Star Tours. Plan to take your time and expect to wait in lines and you won't be dissapointed.,Disneyland_California,2015,6,0.7263,Positive
301289471,5,United States,We went the week of Memorial Day for 3 days on an Adventure by Disney. it was a wonderful time. I'm a Disney Fanatic and have gone to Disneyworld over 15 times and was always told Disneyland was an inferior park. This is not the case. A lot of the rides they have in common with Disneyworld are actually better here. Tower of Terror had several more elevators so the line went faster. Pirates of the Carribean had more drops and you actually got a little wet. Indiana Jones has a ride there similar to the Dinosaur Attraction at Animal Kingdom but superior. Only drawback was the crowds due to graduation nights.,Disneyland_California,2015,5,0.8248,Positive
320787516,4,United States,"I think Walt Disney would roll over in his grave if he knew how expensive they have made everything. I got two bags of Carmel corn and paid $14.50. A wee bit high don't you think. With the increase in gate admission, a family has to save for awhile to even visit for a day. We also attended a day that they had the Halloween Fright night and had to leave at 6:00 pm. We knew before hand, but I am sure some families were disappointed. No fireworks or evening parade. NO DISCOUNTS either. It has become a greedy business.",Disneyland_California,2015,10,-0.8657,Negative
127571828,5,United States,Always have a GREAT TIME at Disneyland! Fun to watch my granddaughters enjoy Mickey and his friends. They even got made up as princesses.,Disneyland_California,2012,4,0.9406,Positive
198517376,5,United Kingdom,"My girlfriends and I are all in our 30's and try to make a yearly trip to Disneyland. We are all native Southern Californians who grew up going to Disneyland and it absolutely is a lovely nostalgic and magical place. I can't see how someone with kids cannot have a good time, but if you are an adult couple or group trying to determine if you want to go, here is my  local  advice: As much as I love it and find it a happy, fun place to spend a day, all of your significant others that did not grow up loving and going to Disneyland, do NOT understand why we like it so much and are so willing to pay so much money for one day. If you only have a day and you are adults without children trying to decide what to do, go to California adventure (more grown up rides and they serve alcohol unlike Disneyland), and plan on doing 3 4 of a day and having a nice dinner in Downtown Disney.",Disneyland_California,2014,3,0.9763,Positive
231542603,5,Australia,"That hasn't been said already! Disneyland Park is so well organised, clean, entertaining, interesting, adventurous, fun, exciting, beautiful, nostalgic, magical. Simply, the happiest place on earth.Although we were only had five days to explore Disneyland and enjoy all its features and rides we bought a 10 Day pass which was only marginally dearer than a 5 day pass but allowed us unlimited access into both Disneyland and California Adventure Park whenever we wanted. But 5 days was still not enough for us to see everything.All the staff were friendly and helpful, bathroom facilities were numerous throughout and the Front Of Line pass system was great. My Tip: The CARS ride was the highlight for us and is the most popular ride so getting a Front of Line pass is a must but they are usually exhausted by about 10.00am so get yours early.My tip, however, is to try to visit during the week as the crowds get really big on weekends. September is a great time to visit as it is leading up to Halloween and this is an additional event to enjoy.Disneyland is just a MUST for children of all ages.",Disneyland_California,2014,9,0.9928,Positive
341694584,5,New Zealand,Disneyland really is the happiest place on earth and just before Christmas the park was decorated beautifully. It was magical and exceeded our expectations. I would recommend researching exactly what type of tickets you want need and find out about things like FastPass etc. Take plenty of money with you! ,Disneyland_California,2015,12,0.9294,Positive
325302164,3,Canada,"We had a 5 day park hopper in November 2015. Our first few days were great, but starting Friday the parks were over run with Annual Pass holders. I'm glad they are charging these people more, as you literally could not move. But the park us still grest, hopefully they are fixing this problem permanently. ",Disneyland_California,2015,11,0.7107,Positive
431222905,1,Canada,"Imagine months of planning and excitement all because a family of 3 is going to go to the 'magic kingdom'for the first time together.Now imagine the horror of arriving to find a park with near consistent 45 to 90 minute waits!In a nutshell: I had a 4 day park hopper and I STILL have not been on all of the rides at Disneyland and California adventure.I was told by a waiter in a local restaurant that their legal capacity is 80000. The park had to at least be approaching that mark as it was a near un sail able Sea of people. The fast passes were gone by early afternoon and in short a highly anticipated vacation turned into my wife and I just trying to navigate a park that I knew I would never be back to. My son (and all three of us) enjoyed the rides we did get onto, and if you can hit the park at a quieter time I would recommend it.But do your homework   we were there for the first week of October and found out while there that Arizona students have a funky school year and that they were on a 2 week break (I'm from Canada and wouldn't have guessed in a million years that that could be a problem). Also discouraging was that I did ask 3 different staff members at Disneyland and they said that what I was seeing is normal... I hope not, as I honestly wasn't seeing a lot of smiles on people's faces.Conclusion: I loved the rides, but I hate insane crouds. If you go during a busy time you are basically paying $1000 for the 'pleasure' of being in lineups.PSDivide their 80000 people capacity by the number of actual rides.. I doubt the math will look great.",Disneyland_California,2016,10,-0.1486,Negative
596095711,5,Australia,"All the old favourite rides and characters roam the park, as well as few new ones. Leave your troubles and your age at the gate, and just have fun! Get there early and swipe for a fast pass to Star Tours, Space Mountain, Haunted Mansion,Big Thunder Mountain Railroad, Splash Mountain, and the Matterhorn Bobsleds. Large Iced Tea at Starbucks on Main street is only $4, and the best value you will find in the whole park. Don't forget to stay after dark for the night parade and fireworks. Remember, COMFORTABLE shoes, sunscreen, and Hydration packs.. You can easily spend 15 hours here!",Disneyland_California,2017,8,0.9244,Positive
556022663,5,United States,One of the best trips we have ever taken to Disney. It brought the Holiday Season full circle with the mystical light display of Sleeping Beauty Castle to the fake snow flying through the air on Main Street. It was the best park experience ever and loved the holiday spirit! We will be back again and again in 2018.,Disneyland_California,2017,12,0.9656,Positive
263594174,5,United States,"I have been coming here for years and years. I love the park and the atmosphere! Yes, Lines are long and it is a little crowded at times but worth it.",Disneyland_California,2015,3,0.7263,Positive
536509002,5,Australia,"I don't see how anyone could come here and not have a good time. Disney brings the child out in everyone. I love walking through the park seeing everyone dressed up wearing Mickey ears, couples t.shirts, families in head to toe costumes, its a great atmosphere. The park was clean, lots of staff around working. They do well to manage the crowds. We went on a really hot day and there was plenty of shade which was good as we had our parents who are in their 70s. So many food options, remember though, its a theme park so prices are generally high. Outside of the park are other cheaper options and you can take snacks which is good when you have children.",Disneyland_California,2017,10,0.7834,Positive
114555739,5,United States,"My 16 year old daughter and I visited Disneyland on June 2nd and 3rd, 2011. It was her first visit, and it did not disappoint. I had friends trying to encourage me to visit  other amusement parks  for thrill rides since I have a teen, but I'm so glad I didn't listen! We had a blast. The park is super clean...the staff is helpful and friendly...it was truly magical. She was even picked to  pilot  the Mark Twain steamboat, which meant so much to me since it was her first time. (Thanks, Captain Dan!) Yes, it's pricey, but sometimes it's necessary to not put a price on memories (and it is why it was my daughter's first trip. I'm a single mom, so we had to save for this blow out.)We stayed at a Good Neighbor hotel (Red Lion) and it was within walking distance. Still, we were so tired that we were grateful to have the option of the ART bus. (Our first day, we went from 8 am to 7 pm, no rest!) Because of sore feet, I appreciated the smaller size of DIsneyland  plus, it's the  classic  and original. As others have said, pick  off peak  times. And try not to be there on a day where an attraction is opening. :) (Our second day was when Star Tours opened  we had to spend quite a bit of time in California Adventure.) I really hope we get back there again..... it was our best vacation!!! :)",Disneyland_California,2011,6,0.9961,Positive
205831630,1,United States,"My husband and I just recently took our kids to Disneyland. We've been there in the past but my youngest boy hadn't. We'd planned this entire trip just to take him because he brought it to our attention that he'd never gone and he is 11. We have gone many times before and been very pleased but definitely NOT this time!! What a WASTE OF MONEY!! I'd read on recent reviews that the park had gone down hill but couldn't believe it because after all, this is  Disneyland! . I wish I would have listened. EVERY single one of the big rides were broken down except magic mountain and several rides broke while we were in line and had waited a long time. They claimed they are all under  safety maintenance  but ALL AT THE SAME TIME??? It was extremely disappointing and an expensive trip to get there and not be able to show our son how fun Disneyland can be. It appears it's under new ownership and they aren't putting money back into the park. They've also bumped up things you can purchase which made us feel like all they really care about now is how much money they can make in a day off you. I'm sorry but they don't have water mist things in the park like Magic mountain or many shade areas but our main complaint is that everything fun such as  Indiana Jones, BigThunder mountain train, It's a small world, Pirates of the Carribean, Matterhorn, you name it  OUT OF ORDER  and I heard it had been this way for a MONTH!! Yet they are still charging people the full amount and not telling us when we book our tickets online. WE FEEL VERY RIPPED OFF both money wise AND our son's first and probably LAST Disney trip.",Disneyland_California,2014,4,0.9714,Positive
123309068,5,United States,Disneyland is always great and the new rides were so much fun!  I don't expect there to be fewer people there so just be ready for the lines and the crowds.,Disneyland_California,2011,12,0.8942,Positive
314902054,5,United States,"The crowds can be a pain but you already know that going into it.  Other than that, it's a classic.  Nothing else needs to be said.",Disneyland_California,2015,9,-0.2846,Negative
148193929,5,United Kingdom,"Seriously....what can I say? Its Disney! Of course it was brilliant. I really felt like I was walking in Walt's footsteps. Everything was clean even though they were working on some rides. Rides were brilliant, staff were friendly. LOVE IT!",Disneyland_California,2012,5,0.9712,Positive
202369891,5,United States,This truly is the happiest place on earth. I go back with my family all the time and it never gets old. What a great gift Disney gave the world!,Disneyland_California,2013,12,0.937,Positive
148150647,5,United States,"Three of us (all in the their early twenties) went to Disneyland Park on December 23. We did a road trip from SFO and took the PCH to enjoy the scenic beauty. And trust me, it was the best we had ever seen! Disneyland was awesome. Yes, awesome is the word. We had just one day at our disposal but we made full use of the time. We were inside the park at 9AM and came out at 11PM. I would like to mention the following points for youngsters planning to visit Disneyland with their friends:1.) Get some sleep the previous night or you are going to get tired very soon. The park is huge.2.) There is a concept of  fast pass  which allows you to take one fast pass for a ride and return to it at a specified time without having to stand in the queue. Make full use of this. It will save you lots of time for the most popular rides which could have a waiting time of upto 1 hour.3.) We liked  Space Mountain  the most. In fact we did it twice.  Indiana Jones  and  Space Mountain  are two of the best rides. Apart from the them,  Pirates of the Caribbean  and  Finding Nemo  are great too.4.) For Indians, do not get deterred by reviews which warn you of long queues! We are used to longer queues in Amusement Parks in India with more jostling and noise.5.) In the evening, you are bound to feel tired if you have taken most of the rides in the morning and afternoon. So, to relax yourself, you could take the boat ride and cruise. They will take away all your exhaustion while you enjoy the wonders of Disneyland.6.) CHristmas is the best time to visit with the resplendent colors and Christmas themed rides. The parade and fireworks are simply out of the world.",Disneyland_California,2012,12,0.9942,Positive
231982530,5,Canada,Another great trip to Disneyland! I am never tired of the rides and the sounds and just the feeling I get when I visit there.,Disneyland_California,2014,9,0.8073,Positive
667490475,5,United States,"EXPENSIVE!    Value    for your money...PRICELESS! That   s RIGHT Mouseketeer   s...Disneyland Resorts ARE the HAPPIEST places on earth! Period, end of story...love it or leave it! Year after year we make at LEAST one trek to this place in Anaheim, CA to revel in our own Epicureanism! And it   s worth every penny. Parking at this point is $25 per day (preferred parking is more). Tickets start at $140 per day (at the ticket booth). If your good with that, then GO and once you   re in the Park...LET GO, RELAX, and FORGET ALL YOUR WORRIES! The Rides, the Atmosphere, the Food, the Cleanliness, the incredible sculpted Plantings and all those FABULOUS Disney Team Members will take your breath away! The BEST part...just BEING there...the worst part, LEAVING! It can be crowded, so do your due diligence on line before hand. We have NEVER had the experience where we were disappointed due to the amount of people in attendance. Blackout days WILL BE CROWDED...that   s why they are    Blackout days   ! Be sure to stay long enough to enjoy the evening FIREWORKS (SPECTACULAR and EVERY night)! Planning 6 months to a year in advance is your best bet. As soon as we leave and get home from a wonderful Disneyland Vaca, we are planning the next visit. This week, in this Reviewer   s opinion, Disneyland has earned this    highly recommend    5 Points review!",Disneyland_California,2019,4,0.9857,Positive
213512057,5,United States,"We have gone twice with our family (4 kids, 6 & under)   once in February 2014 & a time before that. I don't think we ever expected to fall this much in love with Disneyland. It really is a magical place! Our kids are already anxious to return. We tried to pick off peak times. September was still pretty hot & crowded, but February was perfect. I would recommend the park hopper pass & if you plan to do more than 2 days at Disney, I would also suggest going to the park for 2 days, taking a break the next day (so much to do  Beach, California Science Center, etc) & going to back to Disneyland on Day 4. It helps to keep the novelty of it all. Be sure to pack in your own drinks. There are plenty of grocery stores where you can stock up & not have to overpay in the park.Carnation Cafe is a must, and it has A C. :) Paradise Garden Grill's kabobs are pretty amazing too. We also loved doing Character Dining once per visit  it's free if you make travel arrangements through Costco. Read up on Rider Swap passes (helpful if one parent has to stay behind with young ones) & Fast Passes...those were lifesavers. Cowboy boots were great for kiddos who are just a bit too short for rides. Be sure to check ride height requirements & if any will be closed during your visit.We were so impressed with all the staff  Cast Members  at the park. Nearly everyone went out of their way to make your visit special.",Disneyland_California,2014,2,0.997,Positive
116406803,5,United States,"I can't imagine going to Disneyland with out Tim and CA VIP Tours. With three kids under five, Tim made our visit stress free for me and my wife. From minimizing waits on even the most popular rides to just minutes, knowing exactly what the kids would love and when to get there, and being someone our kids just adored, getting the most out of our time at Disney couldn't have been easier with Tim leading the way. I never had to look at my map, never had my munchkins complaining about waiting too long, and never had to figure out where we needed to be next while the natives got restless. Tim made it all happen with ease. From meals and dining reservations, to the shortest waits possible for any and every ride, to an itinerary our kids loved, we couldn't have done it without CA VIP. And you can be sure we never will. Many thanks to Andy, Tim and the whole CA VIP Tours team.J.B. & Family",Disneyland_California,2011,7,0.977,Positive
430939209,4,United States,"I used to come here every summer in my teens when visiting my grandparents and its been over 10 years since. I wasn't sure what to expect, but it was just as I remembered. Magical, fun and just a happy place. All the workers were so nice. The food was great, we had no problems with the fast passes we got. Despite coming during Halloween season, we didn't have to wait for rides as long as I thought. The only long wait was Space Mountain (70 minutes). Everything else was 25 40 minutes. And this was a Sunday! We got on the Matterhorn and Indiana Jones ride twice. The park isnt crazy big and easy to get around. Just be ready for crowds and carriages. The only negative was parking. We waited a half hour to park because they had one person working both sides of the booth. Unacceptable for peak season time. We were late for our breakfast reservation. But everything else was nice. Also dont wait hours for the fireworks. It is literally a 5 minute show. It's over before you can blink. I felt bad for people who camped out in front of the castle an hour before.",Disneyland_California,2016,10,0.9461,Positive
156995359,5,Norway,"We went there when there was some kind of vacation, which means long lines.. Didn't have time to get through half the park, but it was great, even tough i prefer the one in Paris, beacause of the rides (never been to Florida). It was a great park, and the  original  one. Will visit the next time we're traveling to California!",Disneyland_California,2012,12,0.9412,Positive
437273550,5,Canada,"Disneyland is awesome. That is all...I wish I could offer some amazing tips and tricks, but I can't.The one little tidbit I can share is that the Village Haus Restaurant has great food options that are healthy and reasonably priced... We consistently fed a family of six for less that $70 and often less than $60 when we were there.",Disneyland_California,2016,11,0.9528,Positive
228219696,5,Australia,Not much more to say really. This is where joy and magic live! It's hard not to have a good day here!,Disneyland_California,2014,8,0.3773,Positive
447927552,4,New Zealand,"Queue for rides were long, but as we didn't really come for the rides it was all good. We enjoyed the experience but once was enough.",Disneyland_California,2016,12,0.8519,Positive
603174247,4,United States,So yes expect lines everywhere and to pay for that happiest place on earth feel. If you can't get past that or the price you will not have fun. Yes it goes up every year.Eat outside of the park when possible that includes downtown Disney to save money.,Disneyland_California,2018,8,0.7213,Positive
642126773,4,Hong Kong,"Ok admit it, first timer to Disneyland, must have been timing, but knew from day 1, ie getting into the car park, this was going to be a lesson in queuing   30mins just to queue for the car park?! Once in smoothly guided to a parking spot, tram to park, then into the park. Now LA Disney is made up of two parks   day one hit the main park (fantasyland etc) and day two the adventure park (Pixar pier etc).Both days when we visited were both super busy. We had younger children, so luckily none of the    big kids    rides, but still the teacups, etc busy. Expect queues running into 240mins. Yes get a fast pass   but it made no sense with small kids :(Recommend the shows   Ariels Adventure, Frozen live show, mickey   s Magic show, as ones to go for   my kids loved them.....and they rested my feet!",Disneyland_California,2018,12,0.9814,Positive
203647384,4,United States,"Expensive,I think they need a senior rate. Most of seniors don't ride on rides. Most are there with other family members, most are to old to ride California screaming.",Disneyland_California,2014,4,-0.3818,Negative
